passenger_id,service_date,period,arrival_time,service_start_time,service_end_time,server_id,servers_scheduled
SYN-20260105-MIDDAY-0005,2026-01-05,Midday,2026-01-05T10:03:51Z,2026-01-05T10:03:51Z,2026-01-05T10:07:09Z,4,5
SYN-20260105-MIDDAY-0006,2026-01-05,Midday,2026-01-05T10:04:21Z,2026-01-05T10:05:45Z,2026-01-05T10:06:55Z,3,5
SYN-20260105-MIDDAY-0007,2026-01-05,Midday,2026-01-05T10:04:31Z,2026-01-05T10:06:34Z,2026-01-05T10:17:11Z,1,5
SYN-20260105-MIDDAY-0008,2026-01-05,Midday,2026-01-05T10:06:55Z,2026-01-05T10:06:55Z,2026-01-05T10:08:06Z,3,5
SYN-20260105-MIDDAY-0009,2026-01-05,Midday,2026-01-05T10:07:37Z,2026-01-05T10:07:37Z,2026-01-05T10:08:19Z,4,5
SYN-20260105-MIDDAY-0010,2026-01-05,Midday,2026-01-05T10:09:16Z,2026-01-05T10:09:16Z,2026-01-05T10:16:26Z,3,5
SYN-20260105-MIDDAY-0011,2026-01-05,Midday,2026-01-05T10:10:18Z,2026-01-05T10:10:18Z,2026-01-05T10:11:15Z,4,5
SYN-20260105-MIDDAY-0012,2026-01-05,Midday,2026-01-05T10:11:29Z,2026-01-05T10:11:29Z,2026-01-05T10:11:58Z,4,5
SYN-20260105-MIDDAY-0013,2026-01-05,Midday,2026-01-05T10:12:13Z,2026-01-05T10:12:13Z,2026-01-05T10:22:33Z,5,5
SYN-20260105-MIDDAY-0014,2026-01-05,Midday,2026-01-05T10:15:08Z,2026-01-05T10:15:08Z,2026-01-05T10:17:31Z,4,5
SYN-20260105-MIDDAY-0015,2026-01-05,Midday,2026-01-05T10:15:36Z,2026-01-05T10:15:36Z,2026-01-05T10:17:45Z,2,5
SYN-20260105-MIDDAY-0016,2026-01-05,Midday,2026-01-05T10:16:52Z,2026-01-05T10:16:52Z,2026-01-05T10:21:01Z,3,5
SYN-20260105-MIDDAY-0017,2026-01-05,Midday,2026-01-05T10:17:32Z,2026-01-05T10:17:32Z,2026-01-05T10:18:57Z,1,5
SYN-20260105-MIDDAY-0018,2026-01-05,Midday,2026-01-05T10:17:43Z,2026-01-05T10:17:43Z,2026-01-05T10:21:16Z,4,5
SYN-20260105-MIDDAY-0019,2026-01-05,Midday,2026-01-05T10:18:48Z,2026-01-05T10:18:48Z,2026-01-05T10:21:20Z,2,5
SYN-20260105-MIDDAY-0020,2026-01-05,Midday,2026-01-05T10:19:54Z,2026-01-05T10:19:54Z,2026-01-05T10:22:30Z,1,5
SYN-20260105-MIDDAY-0021,2026-01-05,Midday,2026-01-05T10:20:44Z,2026-01-05T10:21:01Z,2026-01-05T10:29:57Z,3,5
SYN-20260105-MIDDAY-0022,2026-01-05,Midday,2026-01-05T10:21:48Z,2026-01-05T10:21:48Z,2026-01-05T10:28:48Z,4,5
SYN-20260105-MIDDAY-0023,2026-01-05,Midday,2026-01-05T10:21:55Z,2026-01-05T10:21:55Z,2026-01-05T10:22:53Z,2,5
SYN-20260105-MIDDAY-0024,2026-01-05,Midday,2026-01-05T10:22:35Z,2026-01-05T10:22:35Z,2026-01-05T10:25:55Z,1,5
SYN-20260105-MIDDAY-0025,2026-01-05,Midday,2026-01-05T10:26:00Z,2026-01-05T10:26:00Z,2026-01-05T10:28:35Z,5,5
SYN-20260105-MIDDAY-0026,2026-01-05,Midday,2026-01-05T10:27:15Z,2026-01-05T10:27:15Z,2026-01-05T10:31:57Z,2,5
SYN-20260105-MIDDAY-0027,2026-01-05,Midday,2026-01-05T10:28:40Z,2026-01-05T10:28:40Z,2026-01-05T10:29:35Z,1,5
SYN-20260105-MIDDAY-0028,2026-01-05,Midday,2026-01-05T10:28:46Z,2026-01-05T10:28:46Z,2026-01-05T10:33:14Z,5,5
SYN-20260105-MIDDAY-0029,2026-01-05,Midday,2026-01-05T10:29:20Z,2026-01-05T10:29:20Z,2026-01-05T10:32:21Z,4,5
SYN-20260105-MIDDAY-0030,2026-01-05,Midday,2026-01-05T10:30:47Z,2026-01-05T10:30:47Z,2026-01-05T10:33:54Z,1,5
SYN-20260105-MIDDAY-0031,2026-01-05,Midday,2026-01-05T10:31:17Z,2026-01-05T10:31:17Z,2026-01-05T10:32:20Z,3,5
SYN-20260105-MIDDAY-0032,2026-01-05,Midday,2026-01-05T10:31:32Z,2026-01-05T10:31:57Z,2026-01-05T10:47:07Z,2,5
SYN-20260105-MIDDAY-0033,2026-01-05,Midday,2026-01-05T10:33:44Z,2026-01-05T10:33:44Z,2026-01-05T10:35:16Z,3,5
SYN-20260105-MIDDAY-0034,2026-01-05,Midday,2026-01-05T10:36:27Z,2026-01-05T10:36:27Z,2026-01-05T10:38:53Z,4,5
SYN-20260105-MIDDAY-0035,2026-01-05,Midday,2026-01-05T10:36:27Z,2026-01-05T10:36:27Z,2026-01-05T10:39:02Z,5,5
SYN-20260105-MIDDAY-0036,2026-01-05,Midday,2026-01-05T10:38:14Z,2026-01-05T10:38:14Z,2026-01-05T10:38:54Z,1,5
SYN-20260105-MIDDAY-0037,2026-01-05,Midday,2026-01-05T10:39:25Z,2026-01-05T10:39:25Z,2026-01-05T10:45:31Z,3,5
SYN-20260105-MIDDAY-0038,2026-01-05,Midday,2026-01-05T10:40:23Z,2026-01-05T10:40:23Z,2026-01-05T10:41:40Z,4,5
SYN-20260105-MIDDAY-0039,2026-01-05,Midday,2026-01-05T10:46:24Z,2026-01-05T10:46:24Z,2026-01-05T10:48:06Z,1,5
SYN-20260105-MIDDAY-0040,2026-01-05,Midday,2026-01-05T10:48:23Z,2026-01-05T10:48:23Z,2026-01-05T10:54:53Z,5,5
SYN-20260105-MIDDAY-0041,2026-01-05,Midday,2026-01-05T10:49:13Z,2026-01-05T10:49:13Z,2026-01-05T10:54:07Z,4,5
SYN-20260105-MIDDAY-0042,2026-01-05,Midday,2026-01-05T10:49:18Z,2026-01-05T10:49:18Z,2026-01-05T10:53:11Z,3,5
SYN-20260105-MIDDAY-0043,2026-01-05,Midday,2026-01-05T10:52:11Z,2026-01-05T10:52:11Z,2026-01-05T11:00:15Z,2,5
SYN-20260105-MIDDAY-0044,2026-01-05,Midday,2026-01-05T10:52:25Z,2026-01-05T10:52:25Z,2026-01-05T10:54:17Z,1,5
SYN-20260105-MIDDAY-0045,2026-01-05,Midday,2026-01-05T10:52:47Z,2026-01-05T10:53:11Z,2026-01-05T10:53:34Z,3,5
SYN-20260105-MIDDAY-0046,2026-01-05,Midday,2026-01-05T10:55:07Z,2026-01-05T10:55:07Z,2026-01-05T10:55:31Z,3,5
SYN-20260105-MIDDAY-0047,2026-01-05,Midday,2026-01-05T10:57:10Z,2026-01-05T10:57:10Z,2026-01-05T10:58:18Z,4,5
SYN-20260105-MIDDAY-0048,2026-01-05,Midday,2026-01-05T10:58:18Z,2026-01-05T10:58:18Z,2026-01-05T10:59:34Z,1,5
SYN-20260105-MIDDAY-0049,2026-01-05,Midday,2026-01-05T10:59:49Z,2026-01-05T10:59:49Z,2026-01-05T11:02:02Z,5,5
SYN-20260105-MIDDAY-0050,2026-01-05,Midday,2026-01-05T11:00:33Z,2026-01-05T11:00:33Z,2026-01-05T11:02:46Z,3,5
SYN-20260105-MIDDAY-0051,2026-01-05,Midday,2026-01-05T11:02:12Z,2026-01-05T11:02:12Z,2026-01-05T11:20:29Z,4,5
SYN-20260105-MIDDAY-0052,2026-01-05,Midday,2026-01-05T11:02:31Z,2026-01-05T11:02:31Z,2026-01-05T11:06:50Z,1,5
SYN-20260105-MIDDAY-0053,2026-01-05,Midday,2026-01-05T11:02:32Z,2026-01-05T11:02:32Z,2026-01-05T11:03:38Z,2,5
SYN-20260105-MIDDAY-0054,2026-01-05,Midday,2026-01-05T11:03:32Z,2026-01-05T11:03:32Z,2026-01-05T11:05:10Z,5,5
SYN-20260105-MIDDAY-0055,2026-01-05,Midday,2026-01-05T11:03:58Z,2026-01-05T11:03:58Z,2026-01-05T11:04:36Z,3,5
SYN-20260105-MIDDAY-0056,2026-01-05,Midday,2026-01-05T11:05:07Z,2026-01-05T11:05:07Z,2026-01-05T11:10:48Z,2,5
SYN-20260105-MIDDAY-0057,2026-01-05,Midday,2026-01-05T11:05:41Z,2026-01-05T11:05:41Z,2026-01-05T11:07:35Z,3,5
SYN-20260105-MIDDAY-0058,2026-01-05,Midday,2026-01-05T11:05:53Z,2026-01-05T11:05:53Z,2026-01-05T11:10:30Z,5,5
SYN-20260105-MIDDAY-0059,2026-01-05,Midday,2026-01-05T11:08:11Z,2026-01-05T11:08:11Z,2026-01-05T11:10:42Z,1,5
SYN-20260105-MIDDAY-0060,2026-01-05,Midday,2026-01-05T11:08:12Z,2026-01-05T11:08:12Z,2026-01-05T11:20:51Z,3,5
SYN-20260105-MIDDAY-0061,2026-01-05,Midday,2026-01-05T11:10:12Z,2026-01-05T11:10:30Z,2026-01-05T11:19:33Z,5,5
SYN-20260105-MIDDAY-0062,2026-01-05,Midday,2026-01-05T11:10:36Z,2026-01-05T11:10:42Z,2026-01-05T11:11:45Z,1,5
SYN-20260105-MIDDAY-0063,2026-01-05,Midday,2026-01-05T11:10:54Z,2026-01-05T11:10:54Z,2026-01-05T11:12:26Z,2,5
SYN-20260105-MIDDAY-0064,2026-01-05,Midday,2026-01-05T11:11:05Z,2026-01-05T11:11:45Z,2026-01-05T11:15:06Z,1,5
SYN-20260105-MIDDAY-0065,2026-01-05,Midday,2026-01-05T11:12:27Z,2026-01-05T11:12:27Z,2026-01-05T11:13:54Z,2,5
SYN-20260105-MIDDAY-0066,2026-01-05,Midday,2026-01-05T11:13:26Z,2026-01-05T11:13:54Z,2026-01-05T11:14:16Z,2,5
SYN-20260105-MIDDAY-0067,2026-01-05,Midday,2026-01-05T11:14:19Z,2026-01-05T11:14:19Z,2026-01-05T11:18:32Z,2,5
SYN-20260105-MIDDAY-0068,2026-01-05,Midday,2026-01-05T11:14:23Z,2026-01-05T11:15:06Z,2026-01-05T11:15:30Z,1,5
SYN-20260105-MIDDAY-0069,2026-01-05,Midday,2026-01-05T11:16:57Z,2026-01-05T11:16:57Z,2026-01-05T11:21:13Z,1,5
SYN-20260105-MIDDAY-0070,2026-01-05,Midday,2026-01-05T11:17:34Z,2026-01-05T11:18:32Z,2026-01-05T11:21:55Z,2,5
SYN-20260105-MIDDAY-0071,2026-01-05,Midday,2026-01-05T11:17:37Z,2026-01-05T11:19:33Z,2026-01-05T11:30:55Z,5,5
SYN-20260105-MIDDAY-0072,2026-01-05,Midday,2026-01-05T11:19:45Z,2026-01-05T11:20:29Z,2026-01-05T11:20:37Z,4,5
SYN-20260105-MIDDAY-0073,2026-01-05,Midday,2026-01-05T11:20:05Z,2026-01-05T11:20:37Z,2026-01-05T11:21:11Z,4,5
SYN-20260105-MIDDAY-0074,2026-01-05,Midday,2026-01-05T11:20:19Z,2026-01-05T11:20:51Z,2026-01-05T11:20:53Z,3,5
SYN-20260105-MIDDAY-0075,2026-01-05,Midday,2026-01-05T11:20:58Z,2026-01-05T11:20:58Z,2026-01-05T11:22:42Z,3,5
SYN-20260105-MIDDAY-0076,2026-01-05,Midday,2026-01-05T11:21:33Z,2026-01-05T11:21:33Z,2026-01-05T11:23:02Z,4,5
SYN-20260105-MIDDAY-0077,2026-01-05,Midday,2026-01-05T11:22:00Z,2026-01-05T11:22:00Z,2026-01-05T11:26:11Z,1,5
SYN-20260105-MIDDAY-0078,2026-01-05,Midday,2026-01-05T11:22:49Z,2026-01-05T11:22:49Z,2026-01-05T11:25:53Z,2,5
SYN-20260105-MIDDAY-0079,2026-01-05,Midday,2026-01-05T11:24:00Z,2026-01-05T11:24:00Z,2026-01-05T11:28:08Z,3,5
SYN-20260105-MIDDAY-0080,2026-01-05,Midday,2026-01-05T11:26:11Z,2026-01-05T11:26:11Z,2026-01-05T11:30:22Z,4,5
SYN-20260105-MIDDAY-0081,2026-01-05,Midday,2026-01-05T11:27:30Z,2026-01-05T11:27:30Z,2026-01-05T11:35:17Z,2,5
SYN-20260105-MIDDAY-0082,2026-01-05,Midday,2026-01-05T11:29:18Z,2026-01-05T11:29:18Z,2026-01-05T11:29:20Z,1,5
SYN-20260105-MIDDAY-0083,2026-01-05,Midday,2026-01-05T11:29:53Z,2026-01-05T11:29:53Z,2026-01-05T11:32:56Z,3,5
SYN-20260105-MIDDAY-0084,2026-01-05,Midday,2026-01-05T11:30:26Z,2026-01-05T11:30:26Z,2026-01-05T11:36:03Z,1,5
SYN-20260105-MIDDAY-0085,2026-01-05,Midday,2026-01-05T11:31:25Z,2026-01-05T11:31:25Z,2026-01-05T11:32:12Z,4,5
SYN-20260105-MIDDAY-0086,2026-01-05,Midday,2026-01-05T11:32:33Z,2026-01-05T11:32:33Z,2026-01-05T11:34:26Z,5,5
SYN-20260105-MIDDAY-0087,2026-01-05,Midday,2026-01-05T11:32:35Z,2026-01-05T11:32:35Z,2026-01-05T11:43:39Z,4,5
SYN-20260105-MIDDAY-0088,2026-01-05,Midday,2026-01-05T11:33:32Z,2026-01-05T11:33:32Z,2026-01-05T11:44:10Z,3,5
SYN-20260105-MIDDAY-0089,2026-01-05,Midday,2026-01-05T11:34:29Z,2026-01-05T11:34:29Z,2026-01-05T11:34:44Z,5,5
SYN-20260105-MIDDAY-0090,2026-01-05,Midday,2026-01-05T11:34:45Z,2026-01-05T11:34:45Z,2026-01-05T11:36:37Z,5,5
SYN-20260105-MIDDAY-0091,2026-01-05,Midday,2026-01-05T11:36:22Z,2026-01-05T11:36:22Z,2026-01-05T11:41:57Z,2,5
SYN-20260105-MIDDAY-0092,2026-01-05,Midday,2026-01-05T11:37:28Z,2026-01-05T11:37:28Z,2026-01-05T11:38:22Z,1,5
SYN-20260105-MIDDAY-0093,2026-01-05,Midday,2026-01-05T11:37:59Z,2026-01-05T11:37:59Z,2026-01-05T11:42:46Z,5,5
SYN-20260105-MIDDAY-0094,2026-01-05,Midday,2026-01-05T11:38:13Z,2026-01-05T11:38:22Z,2026-01-05T11:42:16Z,1,5
SYN-20260105-MIDDAY-0095,2026-01-05,Midday,2026-01-05T11:41:22Z,2026-01-05T11:41:57Z,2026-01-05T11:42:18Z,2,5
SYN-20260105-MIDDAY-0096,2026-01-05,Midday,2026-01-05T11:42:10Z,2026-01-05T11:42:16Z,2026-01-05T11:43:01Z,1,5
SYN-20260105-MIDDAY-0097,2026-01-05,Midday,2026-01-05T11:42:18Z,2026-01-05T11:42:18Z,2026-01-05T11:48:19Z,2,5
SYN-20260105-MIDDAY-0098,2026-01-05,Midday,2026-01-05T11:44:42Z,2026-01-05T11:44:42Z,2026-01-05T11:53:20Z,5,5
SYN-20260105-MIDDAY-0099,2026-01-05,Midday,2026-01-05T11:45:00Z,2026-01-05T11:45:00Z,2026-01-05T11:50:45Z,1,5
SYN-20260105-MIDDAY-0100,2026-01-05,Midday,2026-01-05T11:45:12Z,2026-01-05T11:45:12Z,2026-01-05T11:46:29Z,4,5
SYN-20260105-MIDDAY-0101,2026-01-05,Midday,2026-01-05T11:45:22Z,2026-01-05T11:45:22Z,2026-01-05T11:45:50Z,3,5
SYN-20260105-MIDDAY-0102,2026-01-05,Midday,2026-01-05T11:46:25Z,2026-01-05T11:46:25Z,2026-01-05T11:47:44Z,3,5
SYN-20260105-MIDDAY-0103,2026-01-05,Midday,2026-01-05T11:46:57Z,2026-01-05T11:46:57Z,2026-01-05T11:48:08Z,4,5
SYN-20260105-MIDDAY-0104,2026-01-05,Midday,2026-01-05T11:47:09Z,2026-01-05T11:47:44Z,2026-01-05T11:50:37Z,3,5
SYN-20260105-MIDDAY-0105,2026-01-05,Midday,2026-01-05T11:47:33Z,2026-01-05T11:48:08Z,2026-01-05T11:48:22Z,4,5
SYN-20260105-MIDDAY-0106,2026-01-05,Midday,2026-01-05T11:49:04Z,2026-01-05T11:49:04Z,2026-01-05T12:04:28Z,2,5
SYN-20260105-MIDDAY-0107,2026-01-05,Midday,2026-01-05T11:49:14Z,2026-01-05T11:49:14Z,2026-01-05T11:58:34Z,4,5
SYN-20260105-MIDDAY-0108,2026-01-05,Midday,2026-01-05T11:50:33Z,2026-01-05T11:50:37Z,2026-01-05T12:02:43Z,3,5
SYN-20260105-MIDDAY-0109,2026-01-05,Midday,2026-01-05T11:50:38Z,2026-01-05T11:50:45Z,2026-01-05T11:50:48Z,1,5
SYN-20260105-MIDDAY-0110,2026-01-05,Midday,2026-01-05T11:55:16Z,2026-01-05T11:55:16Z,2026-01-05T12:01:12Z,1,5
SYN-20260105-AFTERNOONPEAK-0001,2026-01-05,Afternoon peak,2026-01-05T14:00:13Z,2026-01-05T14:02:50Z,2026-01-05T14:03:20Z,4,5
SYN-20260105-AFTERNOONPEAK-0002,2026-01-05,Afternoon peak,2026-01-05T14:00:35Z,2026-01-05T14:03:20Z,2026-01-05T14:06:41Z,4,5
SYN-20260105-AFTERNOONPEAK-0003,2026-01-05,Afternoon peak,2026-01-05T14:02:23Z,2026-01-05T14:04:44Z,2026-01-05T14:05:13Z,1,5
SYN-20260105-AFTERNOONPEAK-0004,2026-01-05,Afternoon peak,2026-01-05T14:02:23Z,2026-01-05T14:05:13Z,2026-01-05T14:09:51Z,1,5
SYN-20260105-AFTERNOONPEAK-0005,2026-01-05,Afternoon peak,2026-01-05T14:03:40Z,2026-01-05T14:06:41Z,2026-01-05T14:14:09Z,4,5
SYN-20260105-AFTERNOONPEAK-0006,2026-01-05,Afternoon peak,2026-01-05T14:04:21Z,2026-01-05T14:08:17Z,2026-01-05T14:12:51Z,3,5
SYN-20260105-AFTERNOONPEAK-0007,2026-01-05,Afternoon peak,2026-01-05T14:04:46Z,2026-01-05T14:09:51Z,2026-01-05T14:12:31Z,1,5
SYN-20260105-AFTERNOONPEAK-0008,2026-01-05,Afternoon peak,2026-01-05T14:05:10Z,2026-01-05T14:12:31Z,2026-01-05T14:14:45Z,1,5
SYN-20260105-AFTERNOONPEAK-0009,2026-01-05,Afternoon peak,2026-01-05T14:05:35Z,2026-01-05T14:12:51Z,2026-01-05T14:14:30Z,3,5
SYN-20260105-AFTERNOONPEAK-0010,2026-01-05,Afternoon peak,2026-01-05T14:06:29Z,2026-01-05T14:13:03Z,2026-01-05T14:15:38Z,5,5
SYN-20260105-AFTERNOONPEAK-0011,2026-01-05,Afternoon peak,2026-01-05T14:06:57Z,2026-01-05T14:14:09Z,2026-01-05T14:15:08Z,4,5
SYN-20260105-AFTERNOONPEAK-0012,2026-01-05,Afternoon peak,2026-01-05T14:07:25Z,2026-01-05T14:14:30Z,2026-01-05T14:15:29Z,3,5
SYN-20260105-AFTERNOONPEAK-0013,2026-01-05,Afternoon peak,2026-01-05T14:07:49Z,2026-01-05T14:14:45Z,2026-01-05T14:31:29Z,1,5
SYN-20260105-AFTERNOONPEAK-0014,2026-01-05,Afternoon peak,2026-01-05T14:08:45Z,2026-01-05T14:15:08Z,2026-01-05T14:15:09Z,4,5
SYN-20260105-AFTERNOONPEAK-0015,2026-01-05,Afternoon peak,2026-01-05T14:09:17Z,2026-01-05T14:15:09Z,2026-01-05T14:15:26Z,4,5
SYN-20260105-AFTERNOONPEAK-0016,2026-01-05,Afternoon peak,2026-01-05T14:10:21Z,2026-01-05T14:15:26Z,2026-01-05T14:17:13Z,4,5
SYN-20260105-AFTERNOONPEAK-0017,2026-01-05,Afternoon peak,2026-01-05T14:10:25Z,2026-01-05T14:15:29Z,2026-01-05T14:19:34Z,3,5
SYN-20260105-AFTERNOONPEAK-0018,2026-01-05,Afternoon peak,2026-01-05T14:10:31Z,2026-01-05T14:15:38Z,2026-01-05T14:16:35Z,5,5
SYN-20260105-AFTERNOONPEAK-0019,2026-01-05,Afternoon peak,2026-01-05T14:12:30Z,2026-01-05T14:16:35Z,2026-01-05T14:21:27Z,5,5
SYN-20260105-AFTERNOONPEAK-0020,2026-01-05,Afternoon peak,2026-01-05T14:13:05Z,2026-01-05T14:17:13Z,2026-01-05T14:22:56Z,4,5
SYN-20260105-AFTERNOONPEAK-0021,2026-01-05,Afternoon peak,2026-01-05T14:14:56Z,2026-01-05T14:18:57Z,2026-01-05T14:32:43Z,2,5
SYN-20260105-AFTERNOONPEAK-0022,2026-01-05,Afternoon peak,2026-01-05T14:16:08Z,2026-01-05T14:19:34Z,2026-01-05T14:21:36Z,3,5
SYN-20260105-AFTERNOONPEAK-0023,2026-01-05,Afternoon peak,2026-01-05T14:19:25Z,2026-01-05T14:21:27Z,2026-01-05T14:25:01Z,5,5
SYN-20260105-AFTERNOONPEAK-0024,2026-01-05,Afternoon peak,2026-01-05T14:19:39Z,2026-01-05T14:21:36Z,2026-01-05T14:23:08Z,3,5
SYN-20260105-AFTERNOONPEAK-0025,2026-01-05,Afternoon peak,2026-01-05T14:20:54Z,2026-01-05T14:22:56Z,2026-01-05T14:27:17Z,4,5
SYN-20260105-AFTERNOONPEAK-0026,2026-01-05,Afternoon peak,2026-01-05T14:21:17Z,2026-01-05T14:23:08Z,2026-01-05T14:27:17Z,3,5
SYN-20260105-AFTERNOONPEAK-0027,2026-01-05,Afternoon peak,2026-01-05T14:23:26Z,2026-01-05T14:25:01Z,2026-01-05T14:36:05Z,5,5
SYN-20260105-AFTERNOONPEAK-0028,2026-01-05,Afternoon peak,2026-01-05T14:23:33Z,2026-01-05T14:27:17Z,2026-01-05T14:32:44Z,3,5
SYN-20260105-AFTERNOONPEAK-0029,2026-01-05,Afternoon peak,2026-01-05T14:24:11Z,2026-01-05T14:27:17Z,2026-01-05T14:32:24Z,4,5
SYN-20260105-AFTERNOONPEAK-0030,2026-01-05,Afternoon peak,2026-01-05T14:24:34Z,2026-01-05T14:31:29Z,2026-01-05T14:40:34Z,1,5
SYN-20260105-AFTERNOONPEAK-0031,2026-01-05,Afternoon peak,2026-01-05T14:24:53Z,2026-01-05T14:32:24Z,2026-01-05T14:32:50Z,4,5
SYN-20260105-AFTERNOONPEAK-0032,2026-01-05,Afternoon peak,2026-01-05T14:25:22Z,2026-01-05T14:32:43Z,2026-01-05T14:34:36Z,2,5
SYN-20260105-AFTERNOONPEAK-0033,2026-01-05,Afternoon peak,2026-01-05T14:26:00Z,2026-01-05T14:32:44Z,2026-01-05T14:35:01Z,3,5
SYN-20260105-AFTERNOONPEAK-0034,2026-01-05,Afternoon peak,2026-01-05T14:27:58Z,2026-01-05T14:32:50Z,2026-01-05T14:38:34Z,4,5
SYN-20260105-AFTERNOONPEAK-0035,2026-01-05,Afternoon peak,2026-01-05T14:28:53Z,2026-01-05T14:34:36Z,2026-01-05T14:41:36Z,2,5
SYN-20260105-AFTERNOONPEAK-0036,2026-01-05,Afternoon peak,2026-01-05T14:29:05Z,2026-01-05T14:35:01Z,2026-01-05T14:35:33Z,3,5
SYN-20260105-AFTERNOONPEAK-0037,2026-01-05,Afternoon peak,2026-01-05T14:29:30Z,2026-01-05T14:35:33Z,2026-01-05T14:42:39Z,3,5
SYN-20260105-AFTERNOONPEAK-0038,2026-01-05,Afternoon peak,2026-01-05T14:29:32Z,2026-01-05T14:36:05Z,2026-01-05T14:38:21Z,5,5
SYN-20260105-AFTERNOONPEAK-0039,2026-01-05,Afternoon peak,2026-01-05T14:30:32Z,2026-01-05T14:38:21Z,2026-01-05T14:51:05Z,5,5
SYN-20260105-AFTERNOONPEAK-0040,2026-01-05,Afternoon peak,2026-01-05T14:31:44Z,2026-01-05T14:38:34Z,2026-01-05T14:39:41Z,4,5
SYN-20260105-AFTERNOONPEAK-0041,2026-01-05,Afternoon peak,2026-01-05T14:32:57Z,2026-01-05T14:39:41Z,2026-01-05T14:40:23Z,4,5
SYN-20260105-AFTERNOONPEAK-0042,2026-01-05,Afternoon peak,2026-01-05T14:33:22Z,2026-01-05T14:40:23Z,2026-01-05T14:43:17Z,4,5
SYN-20260105-AFTERNOONPEAK-0043,2026-01-05,Afternoon peak,2026-01-05T14:34:39Z,2026-01-05T14:40:34Z,2026-01-05T14:46:47Z,1,5
SYN-20260105-AFTERNOONPEAK-0044,2026-01-05,Afternoon peak,2026-01-05T14:35:33Z,2026-01-05T14:41:36Z,2026-01-05T14:41:45Z,2,5
SYN-20260105-AFTERNOONPEAK-0045,2026-01-05,Afternoon peak,2026-01-05T14:37:01Z,2026-01-05T14:41:45Z,2026-01-05T14:46:34Z,2,5
SYN-20260105-AFTERNOONPEAK-0046,2026-01-05,Afternoon peak,2026-01-05T14:37:14Z,2026-01-05T14:42:39Z,2026-01-05T14:44:03Z,3,5
SYN-20260105-AFTERNOONPEAK-0047,2026-01-05,Afternoon peak,2026-01-05T14:38:42Z,2026-01-05T14:43:17Z,2026-01-05T14:52:00Z,4,5
SYN-20260105-AFTERNOONPEAK-0048,2026-01-05,Afternoon peak,2026-01-05T14:40:10Z,2026-01-05T14:44:03Z,2026-01-05T14:45:52Z,3,5
SYN-20260105-AFTERNOONPEAK-0049,2026-01-05,Afternoon peak,2026-01-05T14:40:15Z,2026-01-05T14:45:52Z,2026-01-05T14:52:51Z,3,5
SYN-20260105-AFTERNOONPEAK-0050,2026-01-05,Afternoon peak,2026-01-05T14:40:20Z,2026-01-05T14:46:34Z,2026-01-05T14:50:43Z,2,5
SYN-20260105-AFTERNOONPEAK-0051,2026-01-05,Afternoon peak,2026-01-05T14:40:28Z,2026-01-05T14:46:47Z,2026-01-05T14:48:42Z,1,5
SYN-20260105-AFTERNOONPEAK-0052,2026-01-05,Afternoon peak,2026-01-05T14:40:54Z,2026-01-05T14:48:42Z,2026-01-05T14:53:01Z,1,5
SYN-20260105-AFTERNOONPEAK-0053,2026-01-05,Afternoon peak,2026-01-05T14:41:15Z,2026-01-05T14:50:43Z,2026-01-05T14:59:09Z,2,5
SYN-20260105-AFTERNOONPEAK-0054,2026-01-05,Afternoon peak,2026-01-05T14:41:39Z,2026-01-05T14:51:05Z,2026-01-05T14:51:19Z,5,5
SYN-20260105-AFTERNOONPEAK-0055,2026-01-05,Afternoon peak,2026-01-05T14:42:46Z,2026-01-05T14:51:19Z,2026-01-05T14:59:35Z,5,5
SYN-20260105-AFTERNOONPEAK-0056,2026-01-05,Afternoon peak,2026-01-05T14:44:03Z,2026-01-05T14:52:00Z,2026-01-05T14:55:57Z,4,5
SYN-20260105-AFTERNOONPEAK-0057,2026-01-05,Afternoon peak,2026-01-05T14:45:35Z,2026-01-05T14:52:51Z,2026-01-05T14:53:52Z,3,5
SYN-20260105-AFTERNOONPEAK-0058,2026-01-05,Afternoon peak,2026-01-05T14:46:56Z,2026-01-05T14:53:01Z,2026-01-05T14:58:35Z,1,5
SYN-20260105-AFTERNOONPEAK-0059,2026-01-05,Afternoon peak,2026-01-05T14:47:31Z,2026-01-05T14:53:52Z,2026-01-05T14:54:48Z,3,5
SYN-20260105-AFTERNOONPEAK-0060,2026-01-05,Afternoon peak,2026-01-05T14:48:26Z,2026-01-05T14:54:48Z,2026-01-05T15:03:18Z,3,5
SYN-20260105-AFTERNOONPEAK-0061,2026-01-05,Afternoon peak,2026-01-05T14:48:55Z,2026-01-05T14:55:57Z,2026-01-05T15:00:57Z,4,5
SYN-20260105-AFTERNOONPEAK-0062,2026-01-05,Afternoon peak,2026-01-05T14:50:03Z,2026-01-05T14:58:35Z,2026-01-05T15:00:05Z,1,5
SYN-20260105-AFTERNOONPEAK-0063,2026-01-05,Afternoon peak,2026-01-05T14:51:35Z,2026-01-05T14:59:09Z,2026-01-05T15:08:56Z,2,5
SYN-20260105-AFTERNOONPEAK-0064,2026-01-05,Afternoon peak,2026-01-05T14:51:48Z,2026-01-05T14:59:35Z,2026-01-05T15:01:24Z,5,5
SYN-20260105-AFTERNOONPEAK-0065,2026-01-05,Afternoon peak,2026-01-05T14:53:07Z,2026-01-05T15:00:05Z,2026-01-05T15:03:59Z,1,5
